Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
4000,-0.00999267,1.4189386,0.0002984227,-110.76495944568887,2185.0,-110.7649598121643
6000,0.002689682,1.4189383,0.00029718722,None,None,None
8000,0.013974339,1.4189385,0.0002957165,-111.71397728368174,2868.5,-111.71397686004639
10000,0.031384535,1.4189383,0.00029434083,None,None,None
12000,-0.08248328,1.4188764,0.0002932167,-137.65411893375372,1418.6666666666667,-200.8662257194519
14000,-0.17953812,1.4188764,0.0002922096,-4.604044136494243,456.3333333333333,-6.260509788990021
16000,-0.1370622,1.4188765,0.00029094558,-10.756708966102451,904.0,-10.756708145141602
18000,-0.15950833,1.4188765,0.00028984004,-44.144408339459915,1516.5,-88.72921562194824
20000,-0.17126456,1.4188765,0.00028848424,4.514547046041116,717.5,3.1565014521280923
22000,-0.19686939,1.4188604,0.00028735612,1.4770785678410903,2281.0,None
24000,-0.26132208,1.4188607,0.0002864184,None,None,1.4770774841308594
26000,-0.25273162,1.4188607,0.00028518462,-392.08037913311273,3074.0,-392.08037185668945
28000,-0.20903638,1.4188606,0.0002839716,None,None,None
30000,-0.20878029,1.4188604,0.00028259162,-513.5521075765137,4495.0,-513.5520935058594
32000,-0.26069736,1.4187229,0.0002811695,22.414009895175695,1254.0,22.414011240005493
34000,-0.28360513,1.4187051,0.00028008025,-7.038328991853632,3294.0,None
36000,-0.28681123,1.4187051,0.0002789066,26.462296965299174,696.0,9.711982250213623
38000,-0.27291763,1.4187051,0.000277521,None,None,None
40000,-0.28104657,1.4187051,0.00027642102,51.84170812834054,4495.0,51.84170722961426
42000,-0.26691788,1.418482,0.000275421,None,None,None
44000,-0.17998166,1.4182589,0.00027404077,-21.24357574561145,4496.0,-21.243576049804688
46000,-0.1342328,1.4182588,0.0002728031,50.77774803666398,1566.0,50.777748107910156
48000,-0.18566698,1.4182588,0.00027177966,None,None,None
50000,-0.19488713,1.4182589,0.00027064324,-141.76009002071805,3646.0,-141.76008796691895
52000,-0.15331306,1.4182588,0.0002696079,-187.3209442589432,2882.0,None
54000,-0.089905925,1.4174299,0.00026826945,-40.42925257096067,1242.5,-91.04604578018188
56000,-0.060488373,1.4174298,0.00026706114,-69.78041530563496,720.5,-118.8876531124115
58000,-0.061367467,1.4174294,0.00026609947,None,None,12.127117156982422
60000,-0.04744649,1.4174297,0.00026481829,-94.90915413794573,2054.0,-71.40367126464844
62000,-0.054717995,1.4174298,0.00026335515,-47.83587932935916,874.5,-71.36212793986003
64000,-0.111994036,1.4168072,0.0002620065,26.013741930946708,1838.0,26.013745307922363
66000,-0.19940442,1.4168073,0.00026078834,-275.55915342108347,2214.0,-275.5591506958008
68000,-0.19447577,1.4168072,0.00025964147,-36.16363921260927,2515.0,None
70000,-0.20524365,1.4168073,0.0002586354,None,None,-36.16364002227783
72000,-0.20715572,1.4168073,0.0002573123,113.8893550306093,2314.0,113.88935470581055
74000,-0.19358695,1.4161402,0.00025599322,-66.58209847932449,1544.5,-66.58209133148193
76000,-0.19600396,1.4160918,0.0002546965,-109.91530630120542,1068.5,-109.91530799865723
78000,-0.20697999,1.4160917,0.0002536562,83.83736482355744,1329.0,83.83735656738281
80000,-0.18218465,1.4160917,0.00025269948,-25.56549113127403,968.6666666666666,0.17697954177856445
82000,-0.17195044,1.4160917,0.0002513116,21.6569760296649,559.0,-3.0198745727539062
84000,-0.16998598,1.4148715,0.00025006512,20.51783367502503,1183.5,55.152560234069824
86000,-0.1541055,1.4148713,0.0002491783,42.72810550418217,1722.0,-14.116893768310547
88000,-0.16128558,1.4148713,0.0002478743,129.20100760948844,1651.0,85.96455764770508
90000,-0.14877562,1.4148713,0.0002464602,56.479210741468705,956.0,56.47921276092529
92000,-0.14244139,1.4148713,0.00024536016,9.42644923296757,832.0,18.642847061157227
94000,-0.14092408,1.4146415,0.0002441764,-34.16811673610937,920.5,-25.780858993530273
96000,-0.06377758,1.4142607,0.00024284387,-69.73582168971188,1194.5,-137.3665542602539
98000,-0.062069926,1.4142607,0.00024174755,-60.14436069002841,1450.0,-31.124725341796875
100000,-0.0656896,1.4142606,0.00024054143,54.08012064406648,722.0,54.080118894577026
102000,-0.057505567,1.4142607,0.00023935674,32.87957854999695,1304.0,32.879576683044434
104000,-0.05991485,1.4142606,0.00023807312,77.62169826985337,1636.0,77.62169647216797
106000,-0.01603146,1.4133995,0.00023698685,24.768822136567906,616.3333333333334,24.768819173177082
108000,0.004499838,1.4133995,0.00023562602,-26.683874347159872,668.25,-26.683873176574707
110000,0.02432512,1.4133996,0.0002343922,53.59682231163606,765.5,53.59682047367096
112000,0.0041747172,1.4133995,0.00023342214,-31.314979418801766,863.6666666666666,-6.458137512207031
114000,0.00014533382,1.4133995,0.00023218748,-49.871902373308934,505.0,-57.661091804504395
116000,-0.030216256,1.4127007,0.00023104441,18.565342770074494,1200.0,-13.995890617370605
118000,-0.04221572,1.4127005,0.0002299572,57.95582677720813,1110.0,70.14155197143555
120000,-0.03506667,1.4127007,0.00022874272,-114.86085580079816,988.0,-44.0528564453125
122000,-0.035556015,1.4127007,0.0002275514,2.461442194568614,944.6666666666666,33.05322456359863
124000,-0.030481266,1.4127007,0.00022629161,52.019612729898654,694.0,15.105705261230469
126000,0.004831421,1.4125262,0.00022485304,-53.171623105183244,797.75,-52.32397905985514
128000,0.09144487,1.4125019,0.00022359025,32.67735864051307,688.6666666666666,37.22223409016927
130000,-0.0067586713,1.412502,0.00022244107,-96.18305175786372,937.0,-87.11409091949463
132000,0.054780573,1.4125018,0.00022121909,-0.506436173338443,546.5,-8.995180070400238
134000,0.097180635,1.412502,0.00022003347,54.14141632383689,860.0,0.3046455383300781
136000,0.07945445,1.412194,0.0002189433,30.040928011352662,628.0,41.563758850097656
138000,0.05041589,1.41218,0.00021793644,31.230108235031366,603.6666666666666,6.249217987060547
140000,0.03560586,1.41218,0.00021667471,46.10794845316559,373.8333333333333,40.258440017700195
142000,-0.02820156,1.4121798,0.00021550065,-49.7828195450129,1036.5,20.580438137054443
144000,-0.0053674406,1.4121798,0.00021424617,-22.55437935027294,619.0,4.543994903564453
146000,0.012758947,1.4119097,0.00021308615,18.489435269497335,500.25,8.897570371627808
148000,0.11323404,1.4114606,0.00021200314,29.359354855434503,929.0,-62.98777389526367
150000,0.03453509,1.4114608,0.00021078094,28.838993320396792,669.3333333333334,63.63639291127523
152000,0.0890234,1.4114606,0.00020950493,33.55854689067928,547.25,27.845004558563232
154000,0.11833075,1.4114608,0.00020825485,-15.532504918364188,673.0,2.762690226236979
156000,0.08794825,1.4114606,0.00020705858,-12.073280986282043,465.25,9.182135105133057
158000,0.15399241,1.4107915,0.0002057591,21.189175464212894,391.1666666666667,-19.2585662206014
160000,0.13601737,1.4107916,0.00020458965,55.89033421691662,560.0,62.011278788248696
162000,0.14983174,1.4107915,0.00020346916,32.3567357515858,495.5,33.69645440578461
164000,0.14066812,1.4107915,0.00020220123,31.65918574394891,577.5,67.47090148925781
166000,0.12611397,1.4107914,0.00020095905,57.94740907552963,607.3333333333334,21.217702229817707
168000,0.23398872,1.4104689,0.000199848,-0.18109059093209603,615.6666666666666,23.310693740844727
170000,0.24530415,1.4104688,0.00019870486,-28.047476039035246,396.6,-5.949266159534455
172000,0.25983495,1.4104688,0.00019736371,24.230701410211623,629.5,-3.205695629119873
174000,0.2528984,1.4104689,0.00019603917,14.66542927264236,331.2,0.30404471755027773
176000,0.2676504,1.4104689,0.00019502836,-37.06631374421219,644.6666666666666,-8.228658676147461
178000,0.23576634,1.4102918,0.00019384884,149.053079151238,653.6666666666666,92.91619809468587
180000,0.17436232,1.4102919,0.00019264266,45.78961656762598,697.0,89.33967463175456
182000,0.20506172,1.4102919,0.00019132758,28.315633534861263,541.0,28.430524349212646
184000,0.1901208,1.4102918,0.00019019809,-14.640058778536817,527.3333333333334,0.8656489054361979
186000,0.20258379,1.4102918,0.00018898051,36.38893323356751,639.0,8.120635032653809
188000,0.28384206,1.4097254,0.00018770213,46.18996608544452,533.3333333333334,38.25906117757162
190000,0.3326093,1.4097252,0.00018659841,13.361170274554752,515.0,33.832764625549316
192000,0.34228534,1.4097253,0.00018536982,19.99231003972818,526.5,17.25920605659485
194000,0.33884916,1.4097253,0.00018406464,40.936780058351964,343.8333333333333,24.595894654591877
196000,0.31634673,1.4097252,0.00018294454,24.069384241849185,357.8,51.07155309915542
198000,0.36570257,1.4094154,0.000181783,-5.782421377673745,404.0,1.0132270812988282
200000,0.38431737,1.4093093,0.00018061048,60.45865188771859,454.5,47.99905014038086
202000,0.3902416,1.4093093,0.00017946208,60.888873379770665,400.6,45.24038219451904
204000,0.39063254,1.4093091,0.0001782181,-30.66927777742967,561.75,-4.8440022468566895
206000,0.38713562,1.4093091,0.0001770115,-22.9030451545259,431.75,-31.770473957061768
208000,0.38359645,1.4091101,0.00017589686,58.58274151792284,486.5,39.27075386047363
210000,0.37154132,1.408882,0.00017472675,-2.1817474151030183,482.75,30.27540922164917
212000,0.37995318,1.4088819,0.00017343188,50.98088938936902,385.8333333333333,34.70256996154785
214000,0.3754154,1.408882,0.00017215137,64.94029147032415,506.25,62.7589807510376
216000,0.3679233,1.408882,0.00017104765,-2.857291311142035,580.6666666666666,8.955695470174154
218000,0.38164347,1.4086856,0.0001697715,59.21734185805544,486.8,52.55033187866211
220000,0.44798464,1.4084673,0.00016853247,-0.2586526551283896,305.0,10.736431884765626
222000,0.4313065,1.4084673,0.00016742566,32.51517084266525,450.4,41.566026306152345
224000,0.43117434,1.4084672,0.00016623142,25.251221027516294,424.75,27.48222541809082
226000,0.44256756,1.408467,0.00016510134,27.003746618117606,289.2857142857143,29.927469730377197
228000,0.45141658,1.4083661,0.00016379554,20.224227290567278,334.0,6.04364994594029
230000,0.47463512,1.4081461,0.00016258137,71.59023454878479,419.75,70.57883644104004
232000,0.47364148,1.4081461,0.00016139961,50.02317368825898,460.4,33.0375358581543
234000,0.476749,1.4081461,0.0001601602,48.185849003406474,456.0,79.38641238212585
236000,0.4724742,1.408146,0.00015896703,60.15195094260853,420.2,44.777313232421875
238000,0.47096223,1.4080684,0.00015773575,55.479344642767686,392.8,66.4212417602539
240000,0.58002424,1.4078025,0.00015661545,36.027138201442234,284.0,42.63886078198751
242000,0.5763351,1.4078023,0.00015537649,53.566095206013415,304.875,49.83360195159912
244000,0.58921313,1.4078025,0.0001541334,41.61636016760021,348.2,33.68850860595703
246000,0.58134806,1.4078023,0.00015305898,71.39621490500868,361.8,65.60780029296875
248000,0.58449394,1.4077728,0.00015179536,88.28968386546087,398.5,78.8502607345581
250000,0.69448304,1.4076335,0.00015049825,63.44184107109904,384.6,86.57125930786133
252000,0.70638263,1.4076335,0.00014935082,38.98544155041288,255.42857142857142,30.42074809755598
254000,0.70375156,1.4076335,0.00014818576,4.30615078273695,263.0,7.914343059062958
256000,0.70513797,1.4076335,0.00014689742,50.25140764127718,278.125,47.71826258301735
258000,0.7071396,1.4075507,0.00014570128,67.2121277214028,350.2,57.42415504455566
260000,0.8237845,1.4072398,0.00014461207,69.44188938215375,375.0,77.66789855957032
262000,0.8126848,1.4072398,0.00014342307,54.0528952057939,343.1666666666667,71.79453833897908
264000,0.8212417,1.4072398,0.00014222489,41.328853241478406,318.5,30.57058032353719
266000,0.82584,1.4072399,0.00014108268,36.92379882046953,321.6666666666667,44.05625629425049
268000,0.8228111,1.4072398,0.00013989328,58.369433461145185,335.3333333333333,55.9807296593984
270000,0.9012784,1.4068029,0.00013867886,64.86084007764501,284.0,56.998049293245586
272000,0.9248531,1.4068029,0.00013743641,83.69305368320784,358.6666666666667,77.15027713775635
274000,0.9292174,1.406803,0.00013623245,31.759470354843263,309.6666666666667,43.32279364267985
276000,0.9137778,1.4068029,0.00013503285,68.51332231324965,307.57142857142856,65.54832976205009
278000,0.921756,1.4068031,0.00013382174,28.838492348557338,301.8333333333333,21.23962624867757
280000,1.0033367,1.406232,0.0001325545,60.741465133905876,306.75,62.64022460579872
282000,1.0123274,1.406232,0.00013133598,19.428082472272216,306.6,36.2808349609375
284000,1.0109929,1.4062319,0.00013017764,30.18496555746533,228.0,27.857863903045654
286000,1.0122454,1.4062318,0.00012892034,65.39416379490285,239.125,64.39186823368073
288000,1.012367,1.4061549,0.00012776206,66.82954375543964,278.14285714285717,66.65007482256208
290000,1.1405046,1.4058489,0.00012655978,61.38605019589886,293.0,53.91696357727051
292000,1.1441938,1.4058489,0.00012540085,57.750409610491864,294.0,64.69729868570964
294000,1.128008,1.4058487,0.0001241982,78.60035972505284,279.375,78.42799997329712
296000,1.1531543,1.4058487,0.0001229898,72.51619213470258,298.5,72.10449536641438
298000,1.0976541,1.4057995,0.00012189108,50.077797900497295,321.3333333333333,40.99013199408849
300000,1.2195299,1.4055808,0.000120676814,51.95112136984244,289.0,70.96085684640067
302000,1.2090502,1.4055809,0.00011942355,48.2886988640142,237.77777777777777,36.55862024095323
304000,1.1798735,1.405581,0.00011816144,48.997526291699614,261.375,57.33788647502661
306000,1.1810461,1.4055808,0.00011696424,99.3391413766658,312.3333333333333,99.42779350280762
308000,1.1934316,1.4055136,0.00011577519,70.94651895468789,296.2857142857143,64.44013323102679
310000,1.2295318,1.4053739,0.00011458341,85.3864702632806,311.5,91.79427782694499
312000,1.1791894,1.4053738,0.00011343216,87.70922701683594,328.8333333333333,65.07359822591145
314000,1.2214133,1.4053738,0.00011221463,72.01668639248237,255.75,90.84408700466156
316000,1.2296041,1.4053739,0.000110979534,31.34481886694474,294.2857142857143,32.99230139596121
318000,1.2871338,1.4053273,0.00010978528,47.26957643730566,230.875,42.87925958633423
320000,1.3918197,1.4052153,0.000108581946,72.66923190424859,276.5,57.53802001476288
322000,1.3890086,1.4052154,0.00010735186,108.63166850657824,313.6666666666667,126.24478212992351
324000,1.3892843,1.4052156,0.00010618934,47.75492066334118,238.875,50.82704973220825
326000,1.3846836,1.4052155,0.000105051484,57.78660506918095,270.0,49.120988028390066
328000,1.4106293,1.405103,0.00010387126,46.89886264514644,253.75,56.80042743682861
330000,1.4579101,1.4049218,0.00010264881,60.94464476854773,255.0,55.014143228530884
332000,1.4645914,1.4049218,0.00010142609,85.59390741889365,291.7142857142857,71.38447543552944
334000,1.4644703,1.4049218,0.000100212616,49.24717962995055,243.75,62.29744032025337
336000,1.4559449,1.4049218,9.901003e-05,20.215031257655937,254.5,19.472486466169357
338000,1.4832675,1.4047941,9.777141e-05,50.99749822021113,261.625,47.16975808143616
340000,1.515326,1.4046859,9.659843e-05,57.886939485751405,306.1666666666667,66.00537045796712
342000,1.5139276,1.4046857,9.5383235e-05,27.47727583660744,211.9,19.574530124664307
344000,1.5129869,1.4046859,9.419224e-05,48.46370096318424,231.0,55.908783197402954
346000,1.513656,1.404686,9.304112e-05,62.56278426675791,289.0,58.84869248526437
348000,1.5166388,1.4045345,9.182902e-05,52.18664267866148,219.55555555555554,53.10039960344633
350000,1.5217227,1.4044197,9.062815e-05,72.62506907369243,249.75,74.39488363265991
352000,1.5221766,1.4044197,8.942383e-05,73.51611740145434,289.57142857142856,73.60934911455426
354000,1.5266385,1.4044197,8.819799e-05,76.11308698600624,254.5,71.31321787834167
356000,1.5277213,1.4044197,8.695917e-05,66.9052644975683,299.57142857142856,61.07285049983433
358000,1.5443206,1.4042325,8.577366e-05,81.0194374085986,225.875,89.97169208526611
360000,1.5583992,1.40415,8.464084e-05,48.22352264645613,213.55555555555554,58.78650940789117
362000,1.5729673,1.40415,8.34214e-05,94.06226567865815,270.25,76.82876443862915
364000,1.575144,1.4041501,8.213392e-05,66.06809986638837,233.11111111111111,72.42549169725842
366000,1.5694962,1.4041499,8.09822e-05,65.0270774185857,249.0,61.017511640276226
368000,1.6034148,1.403995,7.9815654e-05,70.76849602190487,265.375,72.12151503562927
370000,1.6244624,1.4039547,7.858412e-05,80.78160747927905,244.25,93.03001546859741
372000,1.6201385,1.4039547,7.736015e-05,58.06008239858784,209.1,53.03083534240723
374000,1.6174692,1.4039546,7.619225e-05,66.14932640602014,258.7142857142857,67.43334633963448
376000,1.6211619,1.4039547,7.501329e-05,86.82927294529509,263.5,84.8061945438385
378000,1.6803014,1.4039165,7.380339e-05,96.06263519565775,273.42857142857144,92.07292665754046
380000,1.699479,1.4039109,7.2605275e-05,58.67398001367433,225.44444444444446,62.003807067871094
382000,1.6997192,1.4039108,7.1406605e-05,49.38224300514493,218.0,50.00493070814345
384000,1.6998084,1.4039108,7.0184564e-05,44.61062748841941,206.3,45.522676658630374
386000,1.7020329,1.4039108,6.89557e-05,82.84337912401598,228.0,67.51896794637044
388000,1.7385956,1.4036447,6.7874375e-05,54.34269224796444,361.2,71.13218154907227
390000,1.759208,1.4036447,6.6583816e-05,56.053035400388765,219.6,52.0625823020935
392000,1.7548909,1.4036447,6.539379e-05,55.75669364919304,219.625,60.531657218933105
394000,1.7568371,1.4036447,6.420346e-05,56.36707686642185,218.4,60.03268556594848
396000,1.7645246,1.4036142,6.297386e-05,88.92442731972551,237.25,77.33616876602173
398000,1.7779111,1.403423,6.179427e-05,51.70892459282186,172.0,55.972825129826866
400000,1.7865676,1.403423,6.0591574e-05,65.96926393869217,235.75,74.93117165565491
402000,1.7902935,1.4034231,5.943229e-05,87.20050459721824,244.625,89.15327823162079
404000,1.7829926,1.4034228,5.8211874e-05,78.36944090924226,264.0,72.08962631225586
406000,1.7893164,1.4033763,5.699712e-05,67.84292727441061,237.5,60.75643217563629
408000,1.8172455,1.4032558,5.5782522e-05,52.485147143377816,237.11111111111111,64.7906125386556
410000,1.8135059,1.4032557,5.4575066e-05,66.44851375544386,234.5,60.959227085113525
412000,1.808089,1.4032557,5.338896e-05,44.26950019958895,204.4,46.532410621643066
414000,1.8124753,1.4032557,5.2154453e-05,57.57096158379731,186.1818181818182,51.4159368168224
416000,1.8227911,1.4031748,5.098372e-05,45.373291588854045,183.2,46.48646697998047
418000,1.8276229,1.403097,4.9829654e-05,66.2458727326658,221.33333333333334,68.08360120985243
420000,1.8375846,1.403097,4.8613736e-05,71.99007745935685,230.11111111111111,76.35804790920682
422000,1.8321859,1.403097,4.7399244e-05,44.35850221991793,173.1818181818182,43.56525802612305
424000,1.837307,1.4030969,4.6258338e-05,31.1032019276754,249.375,40.11445279419422
426000,1.848583,1.4030379,4.501184e-05,62.71185791487805,204.0,55.45228176116943
428000,1.8591627,1.4030107,4.3792505e-05,42.328645565151234,202.1,40.20836691856384
430000,1.8627676,1.4030106,4.2593958e-05,65.68457032245351,247.5,66.5972011089325
432000,1.8595955,1.4030108,4.1377236e-05,96.47353156898171,203.4,84.8634744644165
