Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
150000,0.8710071,2597.1008,0.13622777,1.4188353,0.00029805003,-3064.732146086311,4495.0,-3064.7322222391763
180000,1.2080864,6895.2246,0.15937372,1.4182185,0.00029752226,-1121024.2261265218,1758.0,-1121024.0087890625
210000,0.5250849,280318720.0,0.055195622,1.4182435,0.00029707496,None,None,None
240000,0.0559732,7434.776,0.12225402,1.4180034,0.00029662502,None,None,None
270000,0.8333979,9061.916,0.16172081,1.417469,0.00029610438,17177.08590236857,4496.0,17177.085895406788
300000,1.1169174,13624.229,0.14388782,1.4172435,0.00029583302,None,None,None
330000,2.5422723,20025.291,0.13310406,1.416596,0.00029527055,18409.420567741385,4495.0,18409.4208984375
360000,4.270612,20179.135,0.14014913,1.416317,0.000294708,None,None,None
390000,6.3569384,22592.04,0.16028433,1.4157695,0.00029429444,32581.6051847344,4496.0,None
420000,8.999983,None,None,1.4155484,0.00029392412,None,None,32581.605258283944
450000,10.122134,26674.924,0.15125793,1.4155401,0.00029347232,33743.711734557524,4496.0,33743.7119140625
480000,11.943649,30456.857,0.14033195,1.4152858,0.00029302406,None,None,None
510000,12.964169,26995.998,0.14093404,1.4153621,0.00029257414,None,None,None
540000,13.980344,27298.678,0.17945988,1.4148371,0.00029205333,39258.88468725662,4492.068965517241,39258.88472774111
570000,14.383929,33931.88,0.15400821,1.4146736,0.00029178258,None,None,None
600000,15.068126,34748.414,0.13060167,1.4140384,0.00029122038,48236.97996247001,4496.0,48236.9794921875
630000,15.766234,38727.94,0.13350452,1.4138954,0.0002906571,None,None,None
660000,16.460842,34221.344,0.17198017,1.4139112,0.00029026848,47809.866635374725,4495.0,None
690000,17.109373,None,None,1.4139175,0.00028989624,45503.68165407891,4496.0,45583.205061287714
720000,17.461634,39980.125,0.1585939,1.4139779,0.00028942138,48408.10019972455,4496.0,48408.099609375
750000,18.076597,43148.32,0.15138882,1.4138877,0.00028897318,None,None,None
780000,18.687618,44909.367,0.14534849,1.4135025,0.0002885232,None,None,None
810000,19.42523,42588.445,0.15599969,1.4134986,0.00028800333,51246.90924147771,4496.0,51246.90938173491
840000,19.607958,47754.023,0.1375109,1.4134388,0.0002877317,None,None,None
870000,20.313866,50644.39,0.14987962,1.4131594,0.0002871695,40514.735019029584,4496.0,40514.73486328125
900000,20.989447,52127.555,0.15354823,1.412752,0.00028660626,None,None,None
930000,21.679138,51798.496,0.14388195,1.412521,0.00028621758,55854.62845636532,4496.0,None
960000,22.330608,None,None,1.4124367,0.00028584534,55997.682910459596,4496.0,55992.7503199084
990000,22.670444,51637.953,0.14565007,1.4122174,0.0002853637,28514.20536667023,2457.3333333333335,28514.205729166668
1020000,23.308495,51477.51,0.14462246,1.4120737,0.00028491887,-32729.931517124176,2358.0,-32729.93359375
1050000,23.618874,1451512.6,0.06335455,1.4119757,0.00028447233,None,None,None
1080000,23.910158,26064.416,0.14806949,1.4125024,0.00028396602,47151.373129824984,4496.0,47151.37298114483
1110000,24.027943,16495.215,0.14662623,1.4124569,0.00028368077,None,None,None
1140000,24.329979,14692.622,0.14693405,1.4122703,0.00028319535,30042.628531931376,4495.25,30919.039459228516
1170000,24.615437,13356.323,0.15283518,1.4120598,0.00028273487,None,None,27413.396514892578
1200000,24.867146,16421.94,0.16858752,1.4117278,0.0002822849,None,None,None
1230000,25.074726,None,None,1.4114393,0.00028179874,25781.858780683036,4496.0,25781.85873178335
1260000,25.182785,22586.422,0.15194628,1.4111044,0.00028131425,28084.202725392523,4496.0,28084.203287760418
1290000,25.676859,21752.262,0.13547409,1.4108509,0.0002808687,33386.19757023826,4496.0,33386.19775390625
1320000,26.228655,23752.76,0.17345953,1.4103806,0.00028042143,None,None,None
1350000,26.839273,24127.844,0.14289238,1.4100249,0.00027991508,33799.15339838833,4496.0,33799.15334613506
1380000,26.923304,28123.98,0.15466501,1.4099412,0.0002796299,None,None,None
1410000,27.481848,26959.967,0.15974699,1.4097023,0.00027914444,38900.84296292951,4496.0,37960.4970703125
1440000,28.097544,27821.182,0.14266343,1.4095913,0.00027868382,30376.28875769209,2975.0,36049.08459472656
1470000,28.693266,28126.133,0.17172544,1.409287,0.000278234,None,None,None
1500000,29.34578,29489.596,0.11870484,1.4091098,0.00027774787,38041.322659476195,4496.0,38041.3228125
1530000,30.066118,37030.15,0.1418769,1.4089471,0.00027726335,44520.781478699144,4496.0,44520.78125
1560000,30.619446,32234.377,0.16632277,1.408489,0.00027681765,37410.11886672536,4495.5,37410.1181640625
1590000,31.187792,33777.83,0.1594651,1.4081804,0.00027637053,None,None,None
1620000,31.865362,34064.64,0.16851106,1.4079872,0.00027583088,43046.99377885202,4496.0,43046.99370117187
1650000,32.538586,37567.496,0.15402216,1.4078264,0.00027553047,47007.089127023704,4496.0,None
1680000,33.258984,35799.4,0.15941545,1.407615,0.00027506065,46044.69340074492,4496.0,46285.29248046875
1710000,33.85766,38717.438,0.14644167,1.407535,0.0002746073,45901.71959146857,4496.0,45901.71875
1740000,34.453503,37691.35,0.15561333,1.4073683,0.00027418302,None,None,None
1770000,35.201035,32827.805,0.16433623,1.4073286,0.00027369696,46468.538105120286,4496.0,46468.53841796875
1800000,35.95722,47503.94,0.11344413,1.4072921,0.00027321247,41396.98743132254,4496.0,41396.9873046875
1830000,36.555668,39488.39,0.15918145,1.4073694,0.00027276677,37684.885105255176,4496.0,37684.88513183594
1860000,37.101643,31888.998,0.16377808,1.4073341,0.00027231962,None,None,None
1890000,37.712948,31553.77,0.16247264,1.4070572,0.00027178,45261.724787782805,4493.8,45261.72477539063
1920000,38.35796,38575.082,0.15354602,1.4068358,0.00027147942,46151.379287323914,4496.0,None
1950000,39.055393,34518.062,0.17121495,1.4064506,0.0002710099,43569.84844569722,4496.0,44215.23126220703
1980000,39.627666,34750.547,0.16099913,1.4062502,0.0002705563,56022.557231746614,4496.0,56022.556640625
2010000,40.238075,30166.146,0.1775958,1.406132,0.00027013125,-71670995.97709316,2689.0,-71670995.91601562
2040000,39.65625,2449449000000.0,0.07285487,1.4058237,0.00026964452,42523.807371454015,4495.96,42523.807333984376
2070000,37.006992,45358.277,0.1391823,1.4059569,0.00026916468,50813.87521419767,4496.0,50813.87451171875
2100000,37.691814,33842.64,0.15790212,1.4055995,0.00026871587,44039.30727157323,4496.0,44039.30700683594
2130000,38.01555,30250.664,0.18052302,1.4051539,0.00026826875,None,None,None
2160000,38.46015,30031.375,0.16752854,1.4050887,0.0002677273,41888.405968677325,4495.961538461538,41888.40582744892
2190000,38.335697,38088.06,0.15264313,1.4049916,0.00026737768,53322.14388788026,4496.0,53322.14453125
2220000,38.772377,39579.902,0.17816028,1.404815,0.00026692604,41389.75071114302,4496.0,41389.751220703125
2250000,39.15066,40414.83,0.17651853,1.4046688,0.00026650573,35814.243074753555,4496.0,35814.2431640625
2280000,39.344246,42047.016,0.14580145,1.4045649,0.00026609944,30526.968568247703,2869.6666666666665,30526.96910095215
2310000,39.583237,43211.977,0.17089656,1.4044675,0.00026560432,49810.202865465115,4496.0,49810.20268758138
2340000,39.72051,52676.535,0.13147566,1.4040929,0.00026511378,59557.50816643424,4496.0,59557.508544921875
2370000,39.88711,49528.965,0.16573842,1.4039154,0.00026466494,59041.482247137,4496.0,59041.481201171875
2400000,40.026836,44481.188,0.15881626,1.4038583,0.00026421406,35388.68790780706,3481.0,35388.6875
2430000,40.15266,38723.89,0.16760509,1.403494,0.000263683,51527.749145208,4495.96,51527.748994140624
2460000,40.235226,45314.133,0.15475568,1.4034253,0.00026332683,35439.11361891357,4496.0,35439.114013671875
2490000,40.333668,39566.465,0.16132382,1.4033221,0.0002628752,50685.62073509325,4496.0,50685.62109375
2520000,40.425934,38278.01,0.16100338,1.4031659,0.0002624536,38245.639062228845,3871.5,38245.639099121094
2550000,40.5121,39924.33,0.19237947,1.4030553,0.00026202697,55551.662609066814,4495.666666666667,55551.662109375
2580000,40.596333,45142.926,0.16769277,1.4030161,0.00026154277,47439.74296988915,4496.0,47439.74308638139
2610000,40.683094,54609.293,0.16660538,1.4028224,0.00026106293,60042.265739740804,4496.0,60042.265380859375
2640000,40.770256,55139.727,0.16928466,1.4028534,0.00026061403,58333.54558708379,4496.0,58333.545166015625
2670000,40.86205,51684.246,0.17322889,1.4025576,0.0002601577,44665.062112082414,4162.333333333333,44665.062255859375
2700000,40.95642,57042.547,0.11878217,1.4024531,0.00025962997,54966.51855463455,4331.541666666667,57025.153766134514
2730000,41.037514,54334.594,0.1691469,1.4023118,0.00025924202,59426.722719297744,4496.0,33522.31640625
2760000,41.12065,49910.582,0.1817511,1.4021728,0.00025879097,59191.618883952964,4496.0,59191.61865234375
2790000,41.202503,44871.7,0.15506582,1.4021744,0.00025835182,49415.51933559636,4496.0,44569.37585449219
2820000,41.28287,48720.09,0.18110062,1.40221,0.000257943,52369.21277870203,4495.75,57912.73828125
2850000,41.36066,45873.266,0.15724257,1.4021825,0.00025748575,54286.68336196409,4495.95,53460.350911458336
2880000,41.438194,58224.527,0.15015446,1.4018289,0.00025700824,44650.1119949359,3490.3333333333335,44650.1123046875
2910000,41.51607,51719.32,0.15529133,1.4016342,0.0002565632,50349.214257177664,4496.0,50349.214111328125
2940000,41.594967,51637.75,0.18767098,1.4013398,0.00025610678,51544.13713821148,4496.0,51544.137369791664
2970000,41.680935,52494.65,0.18316638,1.4012095,0.00025558632,56760.19977912141,4496.0,57524.527134486605
3000000,41.75782,58964.355,0.14365752,1.4012098,0.0002552053,27886.218509335304,2888.0,32160.587972005207
3030000,41.84092,180912.08,0.082896106,1.4011534,0.0002547725,62916.484462227054,4495.666666666667,62916.4853515625
3060000,41.919094,55577.62,0.15592933,1.4010347,0.00025431914,61662.21691709431,4496.0,61662.216796875
3090000,42.00316,50550.4,0.15404513,1.40077,0.000253878,59476.831341392455,4496.0,59881.50891113281
3120000,42.07114,50995.234,0.14341278,1.4007976,0.00025342213,-3088044.2603542116,3822.2083333333335,-2962207.9870191957
3150000,39.739628,1871453700000.0,0.05755404,1.4011505,0.00025295836,32720.903306080305,2783.0,32720.90291595459
3180000,36.605183,44736.695,0.19198374,1.4010398,0.00025251223,46106.55079005286,4496.0,46106.551025390625
3210000,36.34575,45924.562,0.17885779,1.4007976,0.00025205588,54571.62232512856,4496.0,54571.622233072914
3240000,36.45155,39217.195,0.19591394,1.400657,0.00025156818,50029.629923587854,4496.0,50029.62989908854
3270000,38.635353,51366.56,0.150041,1.4005091,0.00025114708,51684.52118329678,4495.3,51255.02308485243
3300000,38.619106,54455.27,0.16943443,1.400488,0.00025072278,47243.60648374632,4496.0,51396.80419921875
3330000,39.065296,55515.934,0.15889166,1.4005183,0.0002502675,43154.58056467585,3893.0,43154.579264322914
3360000,39.309044,51707.227,0.14830466,1.4004531,0.00024981922,54101.723972319975,4496.0,54101.72399902344
3390000,39.51775,47555.965,0.14689566,1.4005185,0.00024936436,58679.235045314,4496.0,58679.23525661892
3420000,39.7396,57844.37,0.1881917,1.4005655,0.00024890833,55216.79686666047,4496.0,55216.79650878906
3450000,39.624004,47816.82,0.16694388,1.4003699,0.0002484586,47957.600987892285,4495.666666666667,47957.600911458336
3480000,39.858955,53420.406,0.1578799,1.400196,0.00024800497,60166.54711954668,4496.0,60166.5478515625
3510000,39.927185,50595.49,0.18636273,1.4000195,0.00024752092,53031.29385771335,4496.0,53031.29363141741
3540000,40.03814,62445.223,0.11485491,1.3997684,0.00024709725,57528.56676925163,4496.0,57528.56684027778
3570000,40.02555,56842.387,0.18155853,1.3994665,0.00024667368,61652.72908263467,4496.0,61652.72900390625
3600000,40.04554,68308.07,0.10560119,1.3992474,0.00024621648,57117.56309149461,4016.0,57117.563232421875
3630000,40.12589,52228.68,0.1879032,1.3991343,0.00024576715,46614.32706654258,3771.8,46614.327734375
3660000,40.21911,52631.543,0.18887939,1.3989607,0.00024531304,55666.52834224646,4312.5,55666.527994791664
3690000,40.284668,55934.59,0.18001777,1.3987979,0.00024485745,51159.97065699345,4496.0,51159.97003173828
3720000,40.333702,54485.684,0.15812899,1.3985989,0.00024440454,53755.48706315353,4495.75,53755.4873046875
